order_id,item_id,customer_name,customer_city,customer_state,customer_zipcode,product_name,brand_name,category_name,model_year,total_units,list_price,discount,item_sale_price,revenue,order_date,required_date,shipped_date,order_status,store_name,store_city,store_state,store_zipcode,sales_rep
1015,3,India Barron,Huntington,NY,11743,Electra Townie 7D (20-inch) - Boys' - 2017,Electra,Children Bicycles,2017,2,339.99,0.10,305.9910,611.9820,2017-07-19,2017-07-22,2017-07-21,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1015,4,India Barron,Huntington,NY,11743,Electra Cruiser 1 (24-Inch) - 2016,Electra,Cruisers Bicycles,2016,1,269.99,0.20,215.9920,215.9920,2017-07-19,2017-07-22,2017-07-21,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1016,1,Jasper Castro,Forney,TX,75126,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,2017,2,299.99,0.07,278.9907,557.9814,2017-07-19,2017-07-20,2017-07-21,4,Rowlett Bikes,Rowlett,TX,75088,Layla Terrell
1017,1,Nettie Mcdaniel,South Ozone Park,NY,11420,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,2017,1,209.99,0.07,195.2907,195.2907,2017-07-20,2017-07-21,2017-07-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1017,2,Nettie Mcdaniel,South Ozone Park,NY,11420,Electra Amsterdam Original 3i Ladies' - 2017,Electra,Cruisers Bicycles,2017,2,659.99,0.20,527.9920,1055.9840,2017-07-20,2017-07-21,2017-07-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1017,3,Nettie Mcdaniel,South Ozone Park,NY,11420,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Electra,Children Bicycles,2017,1,489.99,0.20,391.9920,391.9920,2017-07-20,2017-07-21,2017-07-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1017,4,Nettie Mcdaniel,South Ozone Park,NY,11420,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,2016,2,449.00,0.20,359.2000,718.4000,2017-07-20,2017-07-21,2017-07-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1017,5,Nettie Mcdaniel,South Ozone Park,NY,11420,Electra Glam Punk 3i Ladies' - 2017,Electra,Cruisers Bicycles,2017,2,799.99,0.10,719.9910,1439.9820,2017-07-20,2017-07-21,2017-07-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1018,1,Barry Buckner,Centereach,NY,11720,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,2017,2,299.99,0.07,278.9907,557.9814,2017-07-22,2017-07-23,2017-07-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1018,2,Barry Buckner,Centereach,NY,11720,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra,Children Bicycles,2017,2,349.99,0.10,314.9910,629.9820,2017-07-22,2017-07-23,2017-07-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1018,3,Barry Buckner,Centereach,NY,11720,Trek Precaliber 24 (21-Speed) - Girls - 2017,Trek,Children Bicycles,2017,1,349.99,0.20,279.9920,279.9920,2017-07-22,2017-07-23,2017-07-23,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1019,1,Edra Fitzgerald,Central Islip,NY,11722,Surly Ice Cream Truck Frameset - 2017,Surly,Mountain Bikes,2017,1,999.99,0.10,899.9910,899.9910,2017-07-22,2017-07-23,2017-07-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1019,2,Edra Fitzgerald,Central Islip,NY,11722,Surly Steamroller - 2017,Surly,Road Bikes,2017,1,875.99,0.20,700.7920,700.7920,2017-07-22,2017-07-23,2017-07-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1019,3,Edra Fitzgerald,Central Islip,NY,11722,Haro Flightline One ST - 2017,Haro,Mountain Bikes,2017,1,379.99,0.05,360.9905,360.9905,2017-07-22,2017-07-23,2017-07-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1019,4,Edra Fitzgerald,Central Islip,NY,11722,Haro Shredder 20 Girls - 2017,Haro,Children Bicycles,2017,2,209.99,0.20,167.9920,335.9840,2017-07-22,2017-07-23,2017-07-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1020,1,Emmitt Sanchez,New York,NY,10002,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2016,2,599.99,0.05,569.9905,1139.9810,2017-07-23,2017-07-23,,3,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1020,2,Emmitt Sanchez,New York,NY,10002,Sun Bicycles Cruz 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,416.99,0.05,396.1405,792.2810,2017-07-23,2017-07-23,,3,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1020,3,Emmitt Sanchez,New York,NY,10002,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2016,1,529.99,0.07,492.8907,492.8907,2017-07-23,2017-07-23,,3,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1020,4,Emmitt Sanchez,New York,NY,10002,Trek Emonda S 5 - 2017,Trek,Road Bikes,2017,2,1999.99,0.10,1799.9910,3599.9820,2017-07-23,2017-07-23,,3,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1020,5,Emmitt Sanchez,New York,NY,10002,Trek Fuel EX 9.8 29 - 2017,Trek,Mountain Bikes,2017,2,4999.99,0.05,4749.9905,9499.9810,2017-07-23,2017-07-23,,3,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1021,1,Herlinda Stone,Canandaigua,NY,14424,Trek Domane SL 6 - 2017,Trek,Road Bikes,2017,2,3499.99,0.07,3254.9907,6509.9814,2017-07-23,2017-07-24,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1021,2,Herlinda Stone,Canandaigua,NY,14424,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,2,299.99,0.07,278.9907,557.9814,2017-07-23,2017-07-24,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1022,1,Tisa Whitney,Monsey,NY,10952,Surly Wednesday Frameset - 2017,Surly,Mountain Bikes,2017,1,469.99,0.20,375.9920,375.9920,2017-07-23,2017-07-26,2017-07-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1022,2,Tisa Whitney,Monsey,NY,10952,Haro SR 1.3 - 2017,Haro,Mountain Bikes,2017,1,1409.99,0.10,1268.9910,1268.9910,2017-07-23,2017-07-26,2017-07-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1022,3,Tisa Whitney,Monsey,NY,10952,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,2017,1,346.99,0.07,322.7007,322.7007,2017-07-23,2017-07-26,2017-07-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1022,4,Tisa Whitney,Monsey,NY,10952,Heller Shagamaw Frame - 2016,Heller,Mountain Bikes,2016,1,1320.99,0.07,1228.5207,1228.5207,2017-07-23,2017-07-26,2017-07-24,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1023,1,Vashti Rosario,Bronx,NY,10451,Trek Precaliber 24 (21-Speed) - Girls - 2017,Trek,Children Bicycles,2017,1,349.99,0.07,325.4907,325.4907,2017-07-23,2017-07-26,2017-07-25,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1023,2,Vashti Rosario,Bronx,NY,10451,Trek Fuel EX 9.8 27.5 Plus - 2017,Trek,Mountain Bikes,2017,2,5299.99,0.10,4769.9910,9539.9820,2017-07-23,2017-07-26,2017-07-25,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1024,1,Kellye Campbell,Baldwinsville,NY,13027,Sun Bicycles Streamway - 2017,Sun Bicycles,Comfort Bicycles,2017,1,481.99,0.20,385.5920,385.5920,2017-07-23,2017-07-25,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1024,2,Kellye Campbell,Baldwinsville,NY,13027,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,2017,2,2499.99,0.05,2374.9905,4749.9810,2017-07-23,2017-07-25,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1024,3,Kellye Campbell,Baldwinsville,NY,13027,Electra Straight 8 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,2017,2,489.99,0.20,391.9920,783.9840,2017-07-23,2017-07-25,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1024,4,Kellye Campbell,Baldwinsville,NY,13027,Electra Moto 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,2017,2,349.99,0.10,314.9910,629.9820,2017-07-23,2017-07-25,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1024,5,Kellye Campbell,Baldwinsville,NY,13027,Trek Precaliber 24 (21-Speed) - Girls - 2017,Trek,Children Bicycles,2017,1,349.99,0.20,279.9920,279.9920,2017-07-23,2017-07-25,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1025,1,Tama Berg,Hollis,NY,11423,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,2017,1,209.99,0.07,195.2907,195.2907,2017-07-23,2017-07-26,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1025,2,Tama Berg,Hollis,NY,11423,Electra Townie Original 7D - 2017,Electra,Comfort Bicycles,2017,1,489.99,0.10,440.9910,440.9910,2017-07-23,2017-07-26,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1025,3,Tama Berg,Hollis,NY,11423,Trek Stache 5 - 2017,Trek,Mountain Bikes,2017,1,1499.99,0.10,1349.9910,1349.9910,2017-07-23,2017-07-26,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1025,4,Tama Berg,Hollis,NY,11423,Electra Moto 1 - 2016,Electra,Cruisers Bicycles,2016,1,529.99,0.05,503.4905,503.4905,2017-07-23,2017-07-26,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1025,5,Tama Berg,Hollis,NY,11423,Sun Bicycles Revolutions 24 - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,250.99,0.05,238.4405,476.8810,2017-07-23,2017-07-26,2017-07-26,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1026,1,Rona Rojas,San Jose,CA,95127,Trek Slash 8 27.5 - 2016,Trek,Mountain Bikes,2016,2,3999.99,0.07,3719.9907,7439.9814,2017-07-26,2017-07-28,2017-07-29,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1027,1,Cherelle Key,Valley Stream,NY,11580,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Children Bicycles,2017,2,299.99,0.10,269.9910,539.9820,2017-07-26,2017-07-28,2017-07-28,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1027,2,Cherelle Key,Valley Stream,NY,11580,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Electra,Cruisers Bicycles,2016,2,269.99,0.05,256.4905,512.9810,2017-07-26,2017-07-28,2017-07-28,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1028,1,Cheree Hale,Oswego,NY,13126,Sun Bicycles Drifter 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,2,470.99,0.10,423.8910,847.7820,2017-07-27,2017-07-28,2017-07-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1028,2,Cheree Hale,Oswego,NY,13126,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2016,1,1549.00,0.20,1239.2000,1239.2000,2017-07-27,2017-07-28,2017-07-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1028,3,Cheree Hale,Oswego,NY,13126,Haro Shift R3 - 2017,Haro,Mountain Bikes,2017,1,1469.99,0.20,1175.9920,1175.9920,2017-07-27,2017-07-28,2017-07-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1028,4,Cheree Hale,Oswego,NY,13126,Sun Bicycles Spider 3i - 2017,Sun Bicycles,Mountain Bikes,2017,2,832.99,0.10,749.6910,1499.3820,2017-07-27,2017-07-28,2017-07-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1028,5,Cheree Hale,Oswego,NY,13126,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,1,449.99,0.20,359.9920,359.9920,2017-07-27,2017-07-28,2017-07-30,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1029,1,Dannette Guerrero,San Pablo,CA,94806,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2016,1,599.99,0.20,479.9920,479.9920,2017-07-29,2017-07-30,2017-08-01,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1029,2,Dannette Guerrero,San Pablo,CA,94806,Trek Domane S 6 - 2017,Trek,Road Bikes,2017,1,2699.99,0.10,2429.9910,2429.9910,2017-07-29,2017-07-30,2017-08-01,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1029,3,Dannette Guerrero,San Pablo,CA,94806,Trek Fuel EX 9.8 29 - 2017,Trek,Mountain Bikes,2017,1,4999.99,0.20,3999.9920,3999.9920,2017-07-29,2017-07-30,2017-08-01,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1029,4,Dannette Guerrero,San Pablo,CA,94806,Sun Bicycles Cruz 3 - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,449.99,0.10,404.9910,809.9820,2017-07-29,2017-07-30,2017-08-01,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Genna Serrano
1030,1,Crystle Gilliam,Smithtown,NY,11787,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,2017,1,999.99,0.05,949.9905,949.9905,2017-07-29,2017-07-30,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1030,2,Crystle Gilliam,Smithtown,NY,11787,Surly Straggler - 2016,Surly,Cyclocross Bicycles,2016,2,1549.00,0.10,1394.1000,2788.2000,2017-07-29,2017-07-30,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1030,3,Crystle Gilliam,Smithtown,NY,11787,Sun Bicycles Biscayne Tandem 7 - 2017,Sun Bicycles,Cruisers Bicycles,2017,1,619.99,0.10,557.9910,557.9910,2017-07-29,2017-07-30,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1031,1,Shea Howell,South El Monte,CA,91733,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,2017,2,999.99,0.20,799.9920,1599.9840,2017-07-30,2017-08-01,2017-08-02,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1031,2,Shea Howell,South El Monte,CA,91733,Sun Bicycles Cruz 3 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,2,449.99,0.20,359.9920,719.9840,2017-07-30,2017-08-01,2017-08-02,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1032,1,Emmett Casey,Valley Stream,NY,11580,Sun Bicycles ElectroLite - 2017,Sun Bicycles,Electric Bikes,2017,2,1559.99,0.10,1403.9910,2807.9820,2017-07-30,2017-08-02,2017-08-01,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1032,2,Emmett Casey,Valley Stream,NY,11580,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,1,429.00,0.10,386.1000,386.1000,2017-07-30,2017-08-02,2017-08-01,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1033,1,Soledad Moses,Jackson Heights,NY,11372,Electra Townie Original 7D EQ - 2016,Electra,Comfort Bicycles,2016,1,599.99,0.07,557.9907,557.9907,2017-07-30,2017-07-31,2017-08-02,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1033,2,Soledad Moses,Jackson Heights,NY,11372,Sun Bicycles Cruz 7 - Women's - 2017,Sun Bicycles,Comfort Bicycles,2017,2,416.99,0.10,375.2910,750.5820,2017-07-30,2017-07-31,2017-08-02,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1033,3,Soledad Moses,Jackson Heights,NY,11372,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,2017,2,999.99,0.07,929.9907,1859.9814,2017-07-30,2017-07-31,2017-08-02,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1034,1,Elaina Key,Plainview,NY,11803,Electra Townie 7D (20-inch) - Boys' - 2017,Electra,Children Bicycles,2017,1,339.99,0.10,305.9910,305.9910,2017-07-30,2017-07-31,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1034,2,Elaina Key,Plainview,NY,11803,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2016,2,1799.99,0.10,1619.9910,3239.9820,2017-07-30,2017-07-31,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1034,3,Elaina Key,Plainview,NY,11803,Surly Straggler 650b - 2016,Surly,Cyclocross Bicycles,2016,2,1680.99,0.07,1563.3207,3126.6414,2017-07-30,2017-07-31,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1034,4,Elaina Key,Plainview,NY,11803,Electra Cruiser 1 (24-Inch) - 2016,Electra,Children Bicycles,2016,1,269.99,0.05,256.4905,256.4905,2017-07-30,2017-07-31,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1035,1,Mica Barry,Hopewell Junction,NY,12533,Electra Moto 3i (20-inch) - Boy's - 2017,Electra,Children Bicycles,2017,1,349.99,0.20,279.9920,279.9920,2017-07-30,2017-08-02,2017-08-02,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1036,1,Cassie Cline,Brooklyn,NY,11201,Trek Domane S 6 - 2017,Trek,Road Bikes,2017,2,2699.99,0.10,2429.9910,4859.9820,2017-07-30,2017-08-01,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1036,2,Cassie Cline,Brooklyn,NY,11201,"Electra Girl's Hawaii 1 16"" - 2017",Electra,Cruisers Bicycles,2017,1,299.99,0.07,278.9907,278.9907,2017-07-30,2017-08-01,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1036,3,Cassie Cline,Brooklyn,NY,11201,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,2016,2,449.00,0.05,426.5500,853.1000,2017-07-30,2017-08-01,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1036,4,Cassie Cline,Brooklyn,NY,11201,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,346.99,0.20,277.5920,555.1840,2017-07-30,2017-08-01,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1036,5,Cassie Cline,Brooklyn,NY,11201,Electra Townie Original 21D - 2016,Electra,Cruisers Bicycles,2016,1,549.99,0.20,439.9920,439.9920,2017-07-30,2017-08-01,2017-07-31,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1037,1,Carina Lynch,Wappingers Falls,NY,12590,Electra Cruiser Lux 1 - 2017,Electra,Cruisers Bicycles,2017,2,439.99,0.07,409.1907,818.3814,2017-07-31,2017-08-02,2017-08-03,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1037,2,Carina Lynch,Wappingers Falls,NY,12590,Surly Wednesday Frameset - 2016,Surly,Mountain Bikes,2016,1,999.99,0.07,929.9907,929.9907,2017-07-31,2017-08-02,2017-08-03,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1037,3,Carina Lynch,Wappingers Falls,NY,12590,Sun Bicycles Lil Bolt Type-R - 2017,Sun Bicycles,Cruisers Bicycles,2017,2,346.99,0.20,277.5920,555.1840,2017-07-31,2017-08-02,2017-08-03,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1037,4,Carina Lynch,Wappingers Falls,NY,12590,Haro Shredder 20 - 2017,Haro,Children Bicycles,2017,1,209.99,0.07,195.2907,195.2907,2017-07-31,2017-08-02,2017-08-03,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1037,5,Carina Lynch,Wappingers Falls,NY,12590,Sun Bicycles Lil Kitt'n - 2017,Sun Bicycles,Children Bicycles,2017,2,109.99,0.05,104.4905,208.9810,2017-07-31,2017-08-02,2017-08-03,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1038,1,Marlen Dawson,Woodside,NY,11377,Trek Boy's Kickster - 2015/2017,Trek,Children Bicycles,2017,1,149.99,0.05,142.4905,142.4905,2017-07-31,2017-08-01,2017-08-03,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1038,2,Marlen Dawson,Woodside,NY,11377,Trek Conduit+ - 2016,Trek,Electric Bikes,2016,1,2999.99,0.07,2789.9907,2789.9907,2017-07-31,2017-08-01,2017-08-03,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1039,1,Heather Perry,Sunnyside,NY,11104,Pure Cycles Western 3-Speed - Women's - 2015/2016,Pure Cycles,Cruisers Bicycles,2016,2,449.00,0.20,359.2000,718.4000,2017-08-02,2017-08-04,2017-08-03,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1040,1,Mellisa Griffin,Los Banos,CA,93635,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra,Children Bicycles,2017,1,349.99,0.10,314.9910,314.9910,2017-08-04,2017-08-07,2017-08-05,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1040,2,Mellisa Griffin,Los Banos,CA,93635,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,2017,2,2499.99,0.20,1999.9920,3999.9840,2017-08-04,2017-08-07,2017-08-05,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1040,3,Mellisa Griffin,Los Banos,CA,93635,Electra Townie Original 7D - 2017,Electra,Cruisers Bicycles,2017,1,489.99,0.07,455.6907,455.6907,2017-08-04,2017-08-07,2017-08-05,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1040,4,Mellisa Griffin,Los Banos,CA,93635,Surly Big Dummy Frameset - 2017,Surly,Mountain Bikes,2017,2,999.99,0.07,929.9907,1859.9814,2017-08-04,2017-08-07,2017-08-05,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1040,5,Mellisa Griffin,Los Banos,CA,93635,Trek Remedy 29 Carbon Frameset - 2016,Trek,Mountain Bikes,2016,2,1799.99,0.05,1709.9905,3419.9810,2017-08-04,2017-08-07,2017-08-05,4,Santa Cruz Bikes,Santa Cruz,CA,95060,Mireya Copeland
1041,1,Tomasa Carson,East Elmhurst,NY,11369,Trek Precaliber 16 Boys - 2017,Trek,Children Bicycles,2017,1,209.99,0.10,188.9910,188.9910,2017-08-04,2017-08-06,2017-08-05,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1041,2,Tomasa Carson,East Elmhurst,NY,11369,Trek Powerfly 8 FS Plus - 2017,Trek,Electric Bikes,2017,2,4999.99,0.07,4649.9907,9299.9814,2017-08-04,2017-08-06,2017-08-05,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1041,3,Tomasa Carson,East Elmhurst,NY,11369,Haro Shredder Pro 20 - 2017,Haro,Children Bicycles,2017,2,249.99,0.10,224.9910,449.9820,2017-08-04,2017-08-06,2017-08-05,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1042,1,Jamika Acevedo,Ozone Park,NY,11417,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Electra,Children Bicycles,2016,1,299.99,0.10,269.9910,269.9910,2017-08-06,2017-08-07,2017-08-07,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1043,1,Georgina Gonzales,Endicott,NY,13760,Trek Domane S 6 - 2017,Trek,Road Bikes,2017,2,2699.99,0.10,2429.9910,4859.9820,2017-08-06,2017-08-09,2017-08-08,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1043,2,Georgina Gonzales,Endicott,NY,13760,Electra Townie Original 7D EQ - Women's - 2016,Electra,Cruisers Bicycles,2016,1,599.99,0.07,557.9907,557.9907,2017-08-06,2017-08-09,2017-08-08,4,Baldwin Bikes,Baldwin,NY,11432,Marcelene Boyer
1044,1,Ciera Webb,Orchard Park,NY,14127,Electra Savannah 3i (20-inch) - Girl's - 2017,Electra,Children Bicycles,2017,2,349.99,0.10,314.9910,629.9820,2017-08-07,2017-08-10,2017-08-08,4,Baldwin Bikes,Baldwin,NY,11432,Venita Daniel
1045,1,Morton Lee,San Angelo,TX,76901,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,2017,1,2499.99,0.05,2374.9905,2374.9905,2017-08-07,2017-08-09,2017-08-10,4,Rowlett Bikes,Rowlett,TX,75088,Layla Terrell
1045,2,Morton Lee,San Angelo,TX,76901,Sun Bicycles Streamway - 2017,Sun Bicycles,Comfort Bicycles,2017,2,481.99,0.05,457.8905,915.7810,2017-08-07,2017-08-09,2017-08-10,4,Rowlett Bikes,Rowlett,TX,75088,Layla Terrell
1046,1,Sherril Alvarado,Desoto,TX,75115,Sun Bicycles ElectroLite - 2017,Sun Bicycles,Electric Bikes,2017,1,1559.99,0.07,1450.7907,1450.7907,2017-08-07,2017-08-09,2017-08-08,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1046,2,Sherril Alvarado,Desoto,TX,75115,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Sun Bicycles,Cruisers Bicycles,2017,1,402.99,0.07,374.7807,374.7807,2017-08-07,2017-08-09,2017-08-08,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1046,3,Sherril Alvarado,Desoto,TX,75115,Trek Farley Alloy Frameset - 2017,Trek,Mountain Bikes,2017,1,469.99,0.07,437.0907,437.0907,2017-08-07,2017-08-09,2017-08-08,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1046,4,Sherril Alvarado,Desoto,TX,75115,Haro Shift R3 - 2017,Haro,Mountain Bikes,2017,2,1469.99,0.10,1322.9910,2645.9820,2017-08-07,2017-08-09,2017-08-08,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1046,5,Sherril Alvarado,Desoto,TX,75115,Pure Cycles Vine 8-Speed - 2016,Pure Cycles,Cruisers Bicycles,2016,2,429.00,0.05,407.5500,815.1000,2017-08-07,2017-08-09,2017-08-08,4,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1047,1,Merlene Vinson,Euless,TX,76039,Surly Karate Monkey 27.5+ Frameset - 2017,Surly,Mountain Bikes,2017,2,2499.99,0.10,2249.9910,4499.9820,2017-08-08,2017-08-08,,3,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
1047,2,Merlene Vinson,Euless,TX,76039,Sun Bicycles Biscayne Tandem CB - 2017,Sun Bicycles,Cruisers Bicycles,2017,1,647.99,0.20,518.3920,518.3920,2017-08-08,2017-08-08,,3,Rowlett Bikes,Rowlett,TX,75088,Kali Vargas
